ncppb_number	identifier_raw	identifier_normalized	identifier_type	clause_type	clause_order	source_start	source_end	normalization_status	validation_status	identifier_strength	risk_level	search_eligible	review_reason	collision_strain_count	collision_strains
NCPPB 3955	J.Bradbury	JBRADBURY	source_reference_raw	isolated_by	2	63	73	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 3955
NCPPB 3956	IMI B11680b	IMIB11680B	collection_number	donor_reference	1	23	34	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 3956
NCPPB 3956	J. Bradbury	JBRADBURY	source_reference_raw	isolated_by	2	64	75	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 3956
NCPPB 3957	IMI B11059	IMIB11059	collection_number	donor_reference	1	23	33	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 3957
NCPPB 3957	J.Bradbury	JBRADBURY	source_reference_raw	isolated_by	2	63	73	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 3957
NCPPB 3959	IMI B102166	IMIB102166	collection_number	donor_reference	1	23	34	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 3959
NCPPB 3959	J.Bradbury	JBRADBURY	source_reference_raw	isolated_by	2	64	74	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 3959
NCPPB 3960	A. Aspin CSL962462	AASPINCSL962462	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 3960
NCPPB 3960	CSL962462	CSL962462	collection_number	isolated_by	1	38	47	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 3960
NCPPB 4013	6	6	donor_reference	donor_reference	1	23	24	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 4013
NCPPB 4013	ICMP 10007	ICMP10007	collection_number	collection_list	2	66	76	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4013
NCPPB 4014	SB-K	SBK	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	review_required	weak	high	no	digit_free_donor_reference_requires_review_before_search	1	NCPPB 4014
NCPPB 4015	M-9	M9	donor_reference	donor_reference	1	23	26	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 4015
NCPPB 4031	972200	972200	donor_reference	donor_reference	1	23	29	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4031
NCPPB 4031	A. Aspin	AASPIN	source_reference_raw	isolated_by	2	59	67	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4031
NCPPB 4031	ADAS 97001669	ADAS97001669	source_reference_raw	source_of_isolate	3	99	112	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4031
NCPPB 4031	ADAS 97001669	ADAS97001669	isolate_code	source_of_isolate	3	99	112	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4031
NCPPB 4032	972270	972270	donor_reference	donor_reference	1	23	29	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4032
NCPPB 4032	A. Aspin	AASPIN	source_reference_raw	isolated_by	2	59	67	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4032
NCPPB 4033	700a	700A	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4033
NCPPB 4033	ex. F. Sahin	EXFSAHIN	source_reference_raw	isolated_by	2	57	69	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4033
NCPPB 4034	701a	701A	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4034
NCPPB 4034	ex. F. Sahin	EXFSAHIN	source_reference_raw	isolated_by	2	57	69	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4034
NCPPB 4037	981703	981703	donor_reference	donor_reference	1	23	29	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4037
NCPPB 4037	A Aspin	AASPIN	source_reference_raw	isolated_by	2	59	66	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4037
NCPPB 4058	985855	985855	donor_reference	donor_reference	1	23	29	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4058
NCPPB 4058	H. Stanford	HSTANFORD	source_reference_raw	isolated_by	2	59	70	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4058
NCPPB 4181	463	463	donor_reference	donor_reference	1	23	26	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 4181
NCPPB 4183	PD2806	PD2806	donor_reference	donor_reference	1	23	29	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4183
NCPPB 4183	17065	17065	collection_candidate	collection_list	2	71	76	comparison_only_no_source_edit	review_required	not_searchable	high	no	unrecognised_or_digit_free_collection_identifier	1	NCPPB 4183
NCPPB 4183	JD Janse	JDJANSE	source_reference_raw	isolated_by	3	106	114	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4183
NCPPB 4210	Helena Stanford	HELENASTANFORD	source_reference_raw	isolated_by	1	29	44	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4210
NCPPB 4231	2011627	2011627	donor_reference	donor_reference	1	23	30	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4231
NCPPB 4231	H. Stanford	HSTANFORD	source_reference_raw	isolated_by	2	60	71	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4231
NCPPB 4232	2011626	2011626	donor_reference	donor_reference	1	23	30	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4232
NCPPB 4232	H. Stanford	HSTANFORD	source_reference_raw	isolated_by	2	60	71	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4232
NCPPB 4321	XV938	XV938	donor_reference	donor_reference	1	23	28	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4321
NCPPB 4321	DSM 18975	DSM18975	collection_number	collection_list	2	70	79	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4321
NCPPB 4322	XV1220	XV1220	donor_reference	donor_reference	1	23	29	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4322
NCPPB 4323	XV444	XV444	donor_reference	donor_reference	1	23	28	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4323
NCPPB 4324	XV448	XV448	donor_reference	donor_reference	1	23	28	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4324
NCPPB 4326	Xcz A5	XCZA5	donor_reference	donor_reference	1	23	29	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4326
NCPPB 4340	UN-20506424	UN20506424	donor_reference	donor_reference	1	23	34	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4340
NCPPB 4340	Helena Stanford	HELENASTANFORD	source_reference_raw	isolated_by	2	64	79	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4340
NCPPB 4340	Diagnosis lab. Ex Zinnia material	DIAGNOSISLABEXZINNIAMATERIAL	source_reference_raw	source_of_isolate	3	111	144	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4340
NCPPB 4341	VdM4	VDM4	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4341
NCPPB 4341	LMG 471	LMG471	collection_number	collection_list	2	69	76	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4341
NCPPB 4341	M.Beramis	MBERAMIS	source_reference_raw	isolated_by	3	106	115	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4341
NCPPB 4341	LMG	LMG	source_reference_raw	source_of_isolate	4	147	150	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4341
NCPPB 4342	Dsk 129	DSK129	donor_reference	donor_reference	1	23	30	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4342
NCPPB 4342	ICMP 8923	ICMP8923	collection_number	collection_list	2	72	81	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4342
NCPPB 4342	LMG 12141	LMG12141	collection_number	collection_list	2	83	92	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4342
NCPPB 4342	M. de Kam	MDEKAM	source_reference_raw	isolated_by	3	122	131	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4342
NCPPB 4342	ICMP	ICMP	source_reference_raw	source_of_isolate	4	163	167	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4342
NCPPB 4343	1601-1	16011	donor_reference	donor_reference	1	23	29	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4343
NCPPB 4343	ICMP 12545	ICMP12545	collection_number	collection_list	2	71	81	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4343
NCPPB 4343	CFBP 1976	CFBP1976	collection_number	collection_list	2	83	92	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4343
NCPPB 4343	Samson 1601.1	SAMSON16011	collection_candidate	collection_list	2	93	106	comparison_only_no_source_edit	review_required	not_searchable	high	no	unrecognised_or_digit_free_collection_identifier	1	NCPPB 4343
NCPPB 4343	LMG 947	LMG947	collection_number	collection_list	2	108	115	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4343
NCPPB 4343	R.Sampson	RSAMPSON	source_reference_raw	isolated_by	3	145	154	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4343
NCPPB 4343	ICMP	ICMP	source_reference_raw	source_of_isolate	4	186	190	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4343
NCPPB 4344	03-29991	0329991	donor_reference	donor_reference	1	23	31	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4344
NCPPB 4344	ICMP 9991	ICMP9991	collection_number	collection_list	2	73	82	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4344
NCPPB 4344	K.Luo	KLUO	source_reference_raw	isolated_by	3	112	117	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4344
NCPPB 4344	ICMP	ICMP	source_reference_raw	source_of_isolate	4	149	153	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4344
NCPPB 4345	1	1	donor_reference	donor_reference	1	23	24	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 4345
NCPPB 4345	ICMP 8306	ICMP8306	collection_number	collection_list	2	66	75	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4345
NCPPB 4345	LMG 9043	LMG9043	collection_number	collection_list	2	77	85	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4345
NCPPB 4345	R. Easwaramurthy	REASWARAMURTHY	source_reference_raw	isolated_by	3	115	131	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4345
NCPPB 4345	ICMP	ICMP	source_reference_raw	source_of_isolate	4	163	167	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4345
NCPPB 4346	G2	G2	donor_reference	donor_reference	1	23	25	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 4346
NCPPB 4346	ICMP 8788	ICMP8788	collection_number	collection_list	2	67	76	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4346
NCPPB 4346	Z. Fang	ZFANG	source_reference_raw	isolated_by	3	106	113	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4346
NCPPB 4346	ICMP	ICMP	source_reference_raw	source_of_isolate	4	145	149	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4346
NCPPB 4347	Ma 2	MA2	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 4347
NCPPB 4347	ICMP 11536	ICMP11536	collection_number	collection_list	2	69	79	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4347
NCPPB 4347	ATCC 51262	ATCC51262	collection_number	collection_list	2	81	91	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4347
NCPPB 4347	M. Goto	MGOTO	source_reference_raw	isolated_by	3	121	128	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4347
NCPPB 4347	ICMP	ICMP	source_reference_raw	source_of_isolate	4	160	164	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4347
NCPPB 4348	ICMP 8949	ICMP8949	collection_number	collection_list	1	41	50	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4348
NCPPB 4348	ITCC	ITCC	collection_number	collection_list	1	52	56	comparison_only_no_source_edit	review_required	strong	high	no	unrecognised_or_digit_free_collection_identifier	1	NCPPB 4348
NCPPB 4348	Durgapal. J.C.	DURGAPALJC	source_reference_raw	isolated_by	2	86	100	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4348
NCPPB 4348	ICMP	ICMP	source_reference_raw	source_of_isolate	3	132	136	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4348
NCPPB 4349	B6	B6	donor_reference	donor_reference	1	23	25	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 4349
NCPPB 4349	ICMP 9627	ICMP9627	collection_number	collection_list	2	67	76	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4349
NCPPB 4349	ATCC 49152	ATCC49152	collection_number	collection_list	2	78	88	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4349
NCPPB 4349	L.E.Claflin	LECLAFLIN	source_reference_raw	isolated_by	3	118	129	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4349
NCPPB 4349	ICMP	ICMP	source_reference_raw	source_of_isolate	4	161	165	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4349
NCPPB 4350	X259 (87-56A)	X2598756A	donor_reference	donor_reference	1	23	36	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 4350
NCPPB 4350	LMG 8678	LMG8678	collection_number	collection_list	2	78	86	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4350
NCPPB 4350	ICMP 9513	ICMP9513	collection_number	collection_list	2	88	97	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4350
NCPPB 4350	ATCC 700187	ATCC700187	collection_number	collection_list	2	99	110	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4350
NCPPB 4350	A.R. Chase	ARCHASE	source_reference_raw	isolated_by	3	140	150	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4350
NCPPB 4350	ICMP	ICMP	source_reference_raw	source_of_isolate	4	182	186	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4350
NCPPB 4351	FC1	FC1	donor_reference	donor_reference	1	23	26	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 4351
NCPPB 4351	ICMP 9261	ICMP9261	collection_number	collection_list	2	68	77	comparison_only_no_source_edit	review_required	strong	high	no	identifier_collision	2	NCPPB 3560; NCPPB 4351
NCPPB 4351	IBSF 575	IBSF575	collection_candidate	collection_list	2	79	87	comparison_only_no_source_edit	review_required	not_searchable	high	no	unrecognised_or_digit_free_collection_identifier	1	NCPPB 4351
NCPPB 4351	J.R.Neto	JRNETO	source_reference_raw	isolated_by	3	117	125	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4351
NCPPB 4351	ICMP	ICMP	source_reference_raw	source_of_isolate	4	157	161	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4351
NCPPB 4352	Zo2	ZO2	donor_reference	donor_reference	1	23	26	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 4352
NCPPB 4352	ICMP 8787	ICMP8787	collection_number	collection_list	2	68	77	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4352
NCPPB 4352	LMG 9060	LMG9060	collection_number	collection_list	2	79	87	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4352
NCPPB 4352	X.Z.Ren	XZREN	source_reference_raw	isolated_by	3	117	124	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4352
NCPPB 4352	ICMP	ICMP	source_reference_raw	source_of_isolate	4	156	160	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 4352
NCPPB 4353	TC1	TC1	donor_reference	donor_reference	1	23	26	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 4353
NCPPB 4353	ICMP 6774	ICMP6774	collection_number	collection_list	2	68	77	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4353
NCPPB 4353	LMG 8684	LMG8684	collection_number	collection_list	2	79	87	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 4353
NCPPB 4353	NZRCC 10488	NZRCC10488	collection_candidate	collection_list	2	89	100	comparison_only_no_source_edit	review_required	not_searchable	high	no	unrecognised_or_digit_free_collection_identifier	1	NCPPB 4353
