query_id	ncppb_number	query_track	query_tier	identifier_raw	identifier_normalized	identifier_type	identifier_strength	expected_genus	retrieval_strategy	query_variants_json	local_match_variants_json	ncbi_database	query_term	page_size	max_records
f983cb079d920319febc	NCPPB 420	ncppb_number	exact_full_identifier	NCPPB 420	NCPPB420	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 420"",""NCPPB420"",""NCPPB:420""]"	"[""NCPPB 420"",""NCPPB420"",""NCPPB:420""]"	biosample	"(""NCPPB 420""[Text Word] OR ""NCPPB420""[Text Word] OR ""NCPPB:420""[Text Word])"	100	500
c092c704745287a0c0bf	NCPPB 421	ncppb_number	exact_full_identifier	NCPPB 421	NCPPB421	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 421"",""NCPPB421"",""NCPPB:421""]"	"[""NCPPB 421"",""NCPPB421"",""NCPPB:421""]"	biosample	"(""NCPPB 421""[Text Word] OR ""NCPPB421""[Text Word] OR ""NCPPB:421""[Text Word])"	100	500
47c6dfe9c9a5404d9372	NCPPB 422	ncppb_number	exact_full_identifier	NCPPB 422	NCPPB422	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 422"",""NCPPB422"",""NCPPB:422""]"	"[""NCPPB 422"",""NCPPB422"",""NCPPB:422""]"	biosample	"(""NCPPB 422""[Text Word] OR ""NCPPB422""[Text Word] OR ""NCPPB:422""[Text Word])"	100	500
0e894fd810006119f572	NCPPB 423	ncppb_number	exact_full_identifier	NCPPB 423	NCPPB423	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 423"",""NCPPB423"",""NCPPB:423""]"	"[""NCPPB 423"",""NCPPB423"",""NCPPB:423""]"	biosample	"(""NCPPB 423""[Text Word] OR ""NCPPB423""[Text Word] OR ""NCPPB:423""[Text Word])"	100	500
2481c5e4453a57d1843d	NCPPB 424	ncppb_number	exact_full_identifier	NCPPB 424	NCPPB424	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 424"",""NCPPB424"",""NCPPB:424""]"	"[""NCPPB 424"",""NCPPB424"",""NCPPB:424""]"	biosample	"(""NCPPB 424""[Text Word] OR ""NCPPB424""[Text Word] OR ""NCPPB:424""[Text Word])"	100	500
db6db52664e3db93894e	NCPPB 425	ncppb_number	exact_full_identifier	NCPPB 425	NCPPB425	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 425"",""NCPPB425"",""NCPPB:425""]"	"[""NCPPB 425"",""NCPPB425"",""NCPPB:425""]"	biosample	"(""NCPPB 425""[Text Word] OR ""NCPPB425""[Text Word] OR ""NCPPB:425""[Text Word])"	100	500
84aec072a50ad1b21be4	NCPPB 457	ncppb_number	exact_full_identifier	NCPPB 457	NCPPB457	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 457"",""NCPPB457"",""NCPPB:457""]"	"[""NCPPB 457"",""NCPPB457"",""NCPPB:457""]"	biosample	"(""NCPPB 457""[Text Word] OR ""NCPPB457""[Text Word] OR ""NCPPB:457""[Text Word])"	100	500
04787cd71eaf58051897	NCPPB 464	ncppb_number	exact_full_identifier	NCPPB 464	NCPPB464	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 464"",""NCPPB464"",""NCPPB:464""]"	"[""NCPPB 464"",""NCPPB464"",""NCPPB:464""]"	biosample	"(""NCPPB 464""[Text Word] OR ""NCPPB464""[Text Word] OR ""NCPPB:464""[Text Word])"	100	500
b265a55809b4014d080f	NCPPB 465	ncppb_number	exact_full_identifier	NCPPB 465	NCPPB465	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 465"",""NCPPB465"",""NCPPB:465""]"	"[""NCPPB 465"",""NCPPB465"",""NCPPB:465""]"	biosample	"(""NCPPB 465""[Text Word] OR ""NCPPB465""[Text Word] OR ""NCPPB:465""[Text Word])"	100	500
2076315c7b7cfe739938	NCPPB 466	ncppb_number	exact_full_identifier	NCPPB 466	NCPPB466	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 466"",""NCPPB466"",""NCPPB:466""]"	"[""NCPPB 466"",""NCPPB466"",""NCPPB:466""]"	biosample	"(""NCPPB 466""[Text Word] OR ""NCPPB466""[Text Word] OR ""NCPPB:466""[Text Word])"	100	500
ef09ce6ba2b7ea1cc185	NCPPB 473	ncppb_number	exact_full_identifier	NCPPB 473	NCPPB473	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 473"",""NCPPB473"",""NCPPB:473""]"	"[""NCPPB 473"",""NCPPB473"",""NCPPB:473""]"	biosample	"(""NCPPB 473""[Text Word] OR ""NCPPB473""[Text Word] OR ""NCPPB:473""[Text Word])"	100	500
80ce5f836aa6f4a5f726	NCPPB 476	ncppb_number	exact_full_identifier	NCPPB 476	NCPPB476	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 476"",""NCPPB476"",""NCPPB:476""]"	"[""NCPPB 476"",""NCPPB476"",""NCPPB:476""]"	biosample	"(""NCPPB 476""[Text Word] OR ""NCPPB476""[Text Word] OR ""NCPPB:476""[Text Word])"	100	500
030190d061afb8126004	NCPPB 477	ncppb_number	exact_full_identifier	NCPPB 477	NCPPB477	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 477"",""NCPPB477"",""NCPPB:477""]"	"[""NCPPB 477"",""NCPPB477"",""NCPPB:477""]"	biosample	"(""NCPPB 477""[Text Word] OR ""NCPPB477""[Text Word] OR ""NCPPB:477""[Text Word])"	100	500
49e6fc15c1b0ba65ac3b	NCPPB 478	ncppb_number	exact_full_identifier	NCPPB 478	NCPPB478	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 478"",""NCPPB478"",""NCPPB:478""]"	"[""NCPPB 478"",""NCPPB478"",""NCPPB:478""]"	biosample	"(""NCPPB 478""[Text Word] OR ""NCPPB478""[Text Word] OR ""NCPPB:478""[Text Word])"	100	500
d186041de309a14cd621	NCPPB 479	ncppb_number	exact_full_identifier	NCPPB 479	NCPPB479	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 479"",""NCPPB479"",""NCPPB:479""]"	"[""NCPPB 479"",""NCPPB479"",""NCPPB:479""]"	biosample	"(""NCPPB 479""[Text Word] OR ""NCPPB479""[Text Word] OR ""NCPPB:479""[Text Word])"	100	500
2c4fc81496be8d178e9f	NCPPB 480	ncppb_number	exact_full_identifier	NCPPB 480	NCPPB480	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 480"",""NCPPB480"",""NCPPB:480""]"	"[""NCPPB 480"",""NCPPB480"",""NCPPB:480""]"	biosample	"(""NCPPB 480""[Text Word] OR ""NCPPB480""[Text Word] OR ""NCPPB:480""[Text Word])"	100	500
aeaf7b206bd86af3463a	NCPPB 481	ncppb_number	exact_full_identifier	NCPPB 481	NCPPB481	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 481"",""NCPPB481"",""NCPPB:481""]"	"[""NCPPB 481"",""NCPPB481"",""NCPPB:481""]"	biosample	"(""NCPPB 481""[Text Word] OR ""NCPPB481""[Text Word] OR ""NCPPB:481""[Text Word])"	100	500
214c2ccf24a23da5bf28	NCPPB 485	ncppb_number	exact_full_identifier	NCPPB 485	NCPPB485	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 485"",""NCPPB485"",""NCPPB:485""]"	"[""NCPPB 485"",""NCPPB485"",""NCPPB:485""]"	biosample	"(""NCPPB 485""[Text Word] OR ""NCPPB485""[Text Word] OR ""NCPPB:485""[Text Word])"	100	500
18e1d8a4b20aa8091b14	NCPPB 488	ncppb_number	exact_full_identifier	NCPPB 488	NCPPB488	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 488"",""NCPPB488"",""NCPPB:488""]"	"[""NCPPB 488"",""NCPPB488"",""NCPPB:488""]"	biosample	"(""NCPPB 488""[Text Word] OR ""NCPPB488""[Text Word] OR ""NCPPB:488""[Text Word])"	100	500
14f6c8be58b172eaab7b	NCPPB 490	ncppb_number	exact_full_identifier	NCPPB 490	NCPPB490	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 490"",""NCPPB490"",""NCPPB:490""]"	"[""NCPPB 490"",""NCPPB490"",""NCPPB:490""]"	biosample	"(""NCPPB 490""[Text Word] OR ""NCPPB490""[Text Word] OR ""NCPPB:490""[Text Word])"	100	500
0fc7b656f9f00852a871	NCPPB 509	ncppb_number	exact_full_identifier	NCPPB 509	NCPPB509	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 509"",""NCPPB509"",""NCPPB:509""]"	"[""NCPPB 509"",""NCPPB509"",""NCPPB:509""]"	biosample	"(""NCPPB 509""[Text Word] OR ""NCPPB509""[Text Word] OR ""NCPPB:509""[Text Word])"	100	500
8bde9a3d6b81594684f5	NCPPB 510	ncppb_number	exact_full_identifier	NCPPB 510	NCPPB510	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 510"",""NCPPB510"",""NCPPB:510""]"	"[""NCPPB 510"",""NCPPB510"",""NCPPB:510""]"	biosample	"(""NCPPB 510""[Text Word] OR ""NCPPB510""[Text Word] OR ""NCPPB:510""[Text Word])"	100	500
79b5352998a09a1ab81c	NCPPB 526	ncppb_number	exact_full_identifier	NCPPB 526	NCPPB526	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 526"",""NCPPB526"",""NCPPB:526""]"	"[""NCPPB 526"",""NCPPB526"",""NCPPB:526""]"	biosample	"(""NCPPB 526""[Text Word] OR ""NCPPB526""[Text Word] OR ""NCPPB:526""[Text Word])"	100	500
4435978c8cd5b96061d3	NCPPB 528	ncppb_number	exact_full_identifier	NCPPB 528	NCPPB528	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 528"",""NCPPB528"",""NCPPB:528""]"	"[""NCPPB 528"",""NCPPB528"",""NCPPB:528""]"	biosample	"(""NCPPB 528""[Text Word] OR ""NCPPB528""[Text Word] OR ""NCPPB:528""[Text Word])"	100	500
97da914d7f9d6d45e38b	NCPPB 529	ncppb_number	exact_full_identifier	NCPPB 529	NCPPB529	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 529"",""NCPPB529"",""NCPPB:529""]"	"[""NCPPB 529"",""NCPPB529"",""NCPPB:529""]"	biosample	"(""NCPPB 529""[Text Word] OR ""NCPPB529""[Text Word] OR ""NCPPB:529""[Text Word])"	100	500
5272350b19ea746ec37e	NCPPB 535	ncppb_number	exact_full_identifier	NCPPB 535	NCPPB535	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 535"",""NCPPB535"",""NCPPB:535""]"	"[""NCPPB 535"",""NCPPB535"",""NCPPB:535""]"	biosample	"(""NCPPB 535""[Text Word] OR ""NCPPB535""[Text Word] OR ""NCPPB:535""[Text Word])"	100	500
652355ec6fd53c41adbe	NCPPB 536	ncppb_number	exact_full_identifier	NCPPB 536	NCPPB536	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 536"",""NCPPB536"",""NCPPB:536""]"	"[""NCPPB 536"",""NCPPB536"",""NCPPB:536""]"	biosample	"(""NCPPB 536""[Text Word] OR ""NCPPB536""[Text Word] OR ""NCPPB:536""[Text Word])"	100	500
90433d2d4ba452b3835f	NCPPB 554	ncppb_number	exact_full_identifier	NCPPB 554	NCPPB554	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 554"",""NCPPB554"",""NCPPB:554""]"	"[""NCPPB 554"",""NCPPB554"",""NCPPB:554""]"	biosample	"(""NCPPB 554""[Text Word] OR ""NCPPB554""[Text Word] OR ""NCPPB:554""[Text Word])"	100	500
2f0ad865a502999cb50d	NCPPB 555	ncppb_number	exact_full_identifier	NCPPB 555	NCPPB555	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 555"",""NCPPB555"",""NCPPB:555""]"	"[""NCPPB 555"",""NCPPB555"",""NCPPB:555""]"	biosample	"(""NCPPB 555""[Text Word] OR ""NCPPB555""[Text Word] OR ""NCPPB:555""[Text Word])"	100	500
d7bec21a0fce84a874e3	NCPPB 556	ncppb_number	exact_full_identifier	NCPPB 556	NCPPB556	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 556"",""NCPPB556"",""NCPPB:556""]"	"[""NCPPB 556"",""NCPPB556"",""NCPPB:556""]"	biosample	"(""NCPPB 556""[Text Word] OR ""NCPPB556""[Text Word] OR ""NCPPB:556""[Text Word])"	100	500
ba06ca2ace152775e00f	NCPPB 557	ncppb_number	exact_full_identifier	NCPPB 557	NCPPB557	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 557"",""NCPPB557"",""NCPPB:557""]"	"[""NCPPB 557"",""NCPPB557"",""NCPPB:557""]"	biosample	"(""NCPPB 557""[Text Word] OR ""NCPPB557""[Text Word] OR ""NCPPB:557""[Text Word])"	100	500
aff1c6c051ce2f215426	NCPPB 570	ncppb_number	exact_full_identifier	NCPPB 570	NCPPB570	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 570"",""NCPPB570"",""NCPPB:570""]"	"[""NCPPB 570"",""NCPPB570"",""NCPPB:570""]"	biosample	"(""NCPPB 570""[Text Word] OR ""NCPPB570""[Text Word] OR ""NCPPB:570""[Text Word])"	100	500
6508b5b6c6a8a3a4c3b0	NCPPB 571	ncppb_number	exact_full_identifier	NCPPB 571	NCPPB571	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 571"",""NCPPB571"",""NCPPB:571""]"	"[""NCPPB 571"",""NCPPB571"",""NCPPB:571""]"	biosample	"(""NCPPB 571""[Text Word] OR ""NCPPB571""[Text Word] OR ""NCPPB:571""[Text Word])"	100	500
46ebd939ccd2a6592658	NCPPB 573	ncppb_number	exact_full_identifier	NCPPB 573	NCPPB573	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 573"",""NCPPB573"",""NCPPB:573""]"	"[""NCPPB 573"",""NCPPB573"",""NCPPB:573""]"	biosample	"(""NCPPB 573""[Text Word] OR ""NCPPB573""[Text Word] OR ""NCPPB:573""[Text Word])"	100	500
20a5e0a55e5ad616b710	NCPPB 575	ncppb_number	exact_full_identifier	NCPPB 575	NCPPB575	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 575"",""NCPPB575"",""NCPPB:575""]"	"[""NCPPB 575"",""NCPPB575"",""NCPPB:575""]"	biosample	"(""NCPPB 575""[Text Word] OR ""NCPPB575""[Text Word] OR ""NCPPB:575""[Text Word])"	100	500
0fe1f82827c2f1dcaad3	NCPPB 577	ncppb_number	exact_full_identifier	NCPPB 577	NCPPB577	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 577"",""NCPPB577"",""NCPPB:577""]"	"[""NCPPB 577"",""NCPPB577"",""NCPPB:577""]"	biosample	"(""NCPPB 577""[Text Word] OR ""NCPPB577""[Text Word] OR ""NCPPB:577""[Text Word])"	100	500
45247a0897bb37fc4d49	NCPPB 578	ncppb_number	exact_full_identifier	NCPPB 578	NCPPB578	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 578"",""NCPPB578"",""NCPPB:578""]"	"[""NCPPB 578"",""NCPPB578"",""NCPPB:578""]"	biosample	"(""NCPPB 578""[Text Word] OR ""NCPPB578""[Text Word] OR ""NCPPB:578""[Text Word])"	100	500
ac55685234678502a3b1	NCPPB 579	ncppb_number	exact_full_identifier	NCPPB 579	NCPPB579	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 579"",""NCPPB579"",""NCPPB:579""]"	"[""NCPPB 579"",""NCPPB579"",""NCPPB:579""]"	biosample	"(""NCPPB 579""[Text Word] OR ""NCPPB579""[Text Word] OR ""NCPPB:579""[Text Word])"	100	500
198573b38c9bd51a7495	NCPPB 581	ncppb_number	exact_full_identifier	NCPPB 581	NCPPB581	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 581"",""NCPPB581"",""NCPPB:581""]"	"[""NCPPB 581"",""NCPPB581"",""NCPPB:581""]"	biosample	"(""NCPPB 581""[Text Word] OR ""NCPPB581""[Text Word] OR ""NCPPB:581""[Text Word])"	100	500
a7d4eac24eab29780876	NCPPB 582	ncppb_number	exact_full_identifier	NCPPB 582	NCPPB582	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 582"",""NCPPB582"",""NCPPB:582""]"	"[""NCPPB 582"",""NCPPB582"",""NCPPB:582""]"	biosample	"(""NCPPB 582""[Text Word] OR ""NCPPB582""[Text Word] OR ""NCPPB:582""[Text Word])"	100	500
088e8e6142d8bc9fa251	NCPPB 584	ncppb_number	exact_full_identifier	NCPPB 584	NCPPB584	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 584"",""NCPPB584"",""NCPPB:584""]"	"[""NCPPB 584"",""NCPPB584"",""NCPPB:584""]"	biosample	"(""NCPPB 584""[Text Word] OR ""NCPPB584""[Text Word] OR ""NCPPB:584""[Text Word])"	100	500
2e9c315ba24e93e25806	NCPPB 585	ncppb_number	exact_full_identifier	NCPPB 585	NCPPB585	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 585"",""NCPPB585"",""NCPPB:585""]"	"[""NCPPB 585"",""NCPPB585"",""NCPPB:585""]"	biosample	"(""NCPPB 585""[Text Word] OR ""NCPPB585""[Text Word] OR ""NCPPB:585""[Text Word])"	100	500
6b30fd211dd7356cb421	NCPPB 586	ncppb_number	exact_full_identifier	NCPPB 586	NCPPB586	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 586"",""NCPPB586"",""NCPPB:586""]"	"[""NCPPB 586"",""NCPPB586"",""NCPPB:586""]"	biosample	"(""NCPPB 586""[Text Word] OR ""NCPPB586""[Text Word] OR ""NCPPB:586""[Text Word])"	100	500
7064a9ef7425c136cbae	NCPPB 599	ncppb_number	exact_full_identifier	NCPPB 599	NCPPB599	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 599"",""NCPPB599"",""NCPPB:599""]"	"[""NCPPB 599"",""NCPPB599"",""NCPPB:599""]"	biosample	"(""NCPPB 599""[Text Word] OR ""NCPPB599""[Text Word] OR ""NCPPB:599""[Text Word])"	100	500
b6f8eeaa9dd1a987f785	NCPPB 614	ncppb_number	exact_full_identifier	NCPPB 614	NCPPB614	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 614"",""NCPPB614"",""NCPPB:614""]"	"[""NCPPB 614"",""NCPPB614"",""NCPPB:614""]"	biosample	"(""NCPPB 614""[Text Word] OR ""NCPPB614""[Text Word] OR ""NCPPB:614""[Text Word])"	100	500
be4293558513056b81f2	NCPPB 631	ncppb_number	exact_full_identifier	NCPPB 631	NCPPB631	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 631"",""NCPPB631"",""NCPPB:631""]"	"[""NCPPB 631"",""NCPPB631"",""NCPPB:631""]"	biosample	"(""NCPPB 631""[Text Word] OR ""NCPPB631""[Text Word] OR ""NCPPB:631""[Text Word])"	100	500
72183c57bdf766e20307	NCPPB 633	ncppb_number	exact_full_identifier	NCPPB 633	NCPPB633	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 633"",""NCPPB633"",""NCPPB:633""]"	"[""NCPPB 633"",""NCPPB633"",""NCPPB:633""]"	biosample	"(""NCPPB 633""[Text Word] OR ""NCPPB633""[Text Word] OR ""NCPPB:633""[Text Word])"	100	500
3aec4aa21957a626a1b1	NCPPB 634	ncppb_number	exact_full_identifier	NCPPB 634	NCPPB634	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 634"",""NCPPB634"",""NCPPB:634""]"	"[""NCPPB 634"",""NCPPB634"",""NCPPB:634""]"	biosample	"(""NCPPB 634""[Text Word] OR ""NCPPB634""[Text Word] OR ""NCPPB:634""[Text Word])"	100	500
d4fac59d5e508d8e2f6f	NCPPB 637	ncppb_number	exact_full_identifier	NCPPB 637	NCPPB637	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 637"",""NCPPB637"",""NCPPB:637""]"	"[""NCPPB 637"",""NCPPB637"",""NCPPB:637""]"	biosample	"(""NCPPB 637""[Text Word] OR ""NCPPB637""[Text Word] OR ""NCPPB:637""[Text Word])"	100	500
401c78161646b3e3ffbb	NCPPB 638	ncppb_number	exact_full_identifier	NCPPB 638	NCPPB638	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 638"",""NCPPB638"",""NCPPB:638""]"	"[""NCPPB 638"",""NCPPB638"",""NCPPB:638""]"	biosample	"(""NCPPB 638""[Text Word] OR ""NCPPB638""[Text Word] OR ""NCPPB:638""[Text Word])"	100	500
4aba4506f28fbd9d59ec	NCPPB 642	ncppb_number	exact_full_identifier	NCPPB 642	NCPPB642	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 642"",""NCPPB642"",""NCPPB:642""]"	"[""NCPPB 642"",""NCPPB642"",""NCPPB:642""]"	biosample	"(""NCPPB 642""[Text Word] OR ""NCPPB642""[Text Word] OR ""NCPPB:642""[Text Word])"	100	500
9ed91152565138575f33	NCPPB 645	ncppb_number	exact_full_identifier	NCPPB 645	NCPPB645	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 645"",""NCPPB645"",""NCPPB:645""]"	"[""NCPPB 645"",""NCPPB645"",""NCPPB:645""]"	biosample	"(""NCPPB 645""[Text Word] OR ""NCPPB645""[Text Word] OR ""NCPPB:645""[Text Word])"	100	500
c6c3dfa61a6ed87c0f9d	NCPPB 646	ncppb_number	exact_full_identifier	NCPPB 646	NCPPB646	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 646"",""NCPPB646"",""NCPPB:646""]"	"[""NCPPB 646"",""NCPPB646"",""NCPPB:646""]"	biosample	"(""NCPPB 646""[Text Word] OR ""NCPPB646""[Text Word] OR ""NCPPB:646""[Text Word])"	100	500
ac62cd38ef114359c47e	NCPPB 647	ncppb_number	exact_full_identifier	NCPPB 647	NCPPB647	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 647"",""NCPPB647"",""NCPPB:647""]"	"[""NCPPB 647"",""NCPPB647"",""NCPPB:647""]"	biosample	"(""NCPPB 647""[Text Word] OR ""NCPPB647""[Text Word] OR ""NCPPB:647""[Text Word])"	100	500
49808b3d6d0cb3f68cc3	NCPPB 648	ncppb_number	exact_full_identifier	NCPPB 648	NCPPB648	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 648"",""NCPPB648"",""NCPPB:648""]"	"[""NCPPB 648"",""NCPPB648"",""NCPPB:648""]"	biosample	"(""NCPPB 648""[Text Word] OR ""NCPPB648""[Text Word] OR ""NCPPB:648""[Text Word])"	100	500
47f404d74fab4ca80a9e	NCPPB 670	ncppb_number	exact_full_identifier	NCPPB 670	NCPPB670	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 670"",""NCPPB670"",""NCPPB:670""]"	"[""NCPPB 670"",""NCPPB670"",""NCPPB:670""]"	biosample	"(""NCPPB 670""[Text Word] OR ""NCPPB670""[Text Word] OR ""NCPPB:670""[Text Word])"	100	500
9e252a48202805bbc3d8	NCPPB 701	ncppb_number	exact_full_identifier	NCPPB 701	NCPPB701	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 701"",""NCPPB701"",""NCPPB:701""]"	"[""NCPPB 701"",""NCPPB701"",""NCPPB:701""]"	biosample	"(""NCPPB 701""[Text Word] OR ""NCPPB701""[Text Word] OR ""NCPPB:701""[Text Word])"	100	500
